Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Play Dead; Real Time,Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),2003,"Three-channel video (color, silent), two projectors, two screens, monitor","19:11 min., 14:44 min. (on large screens), 21:58 min. (on monitor)
Minimum Room Size: 24.8m x 13.07m",Acquired through the generosity of Richard J. Massey,1098.2005.a-f,Installation,Media and Performance,2005-04-01,Y,100620,http://www.moma.org/collection/works/100620,http://www.moma.org/media/W1siZiIsIjk5Njc2Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=5c883bfc7487092a,,,,,,,,,0.0
Between Darkness and Light (After William Blake),Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),1997,"Two-channel video (color and black and white, sound), dual vision screen",107 min. and 155 min.,"Gift of Celeste and Adam Bartos, Drue Heinz, Marlene Hess, Michael Ovitz, and Sid Bass",1097.2005.a-f,Installation,Media and Performance,2005-07-26,Y,102420,http://www.moma.org/collection/works/102420,http://www.moma.org/media/W1siZiIsIjk5Njc5Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=ab12ecee60bd22f6,,,,,,,,,0.0
Untitled from the Museum in Progress project Signs of Trouble,David Crow,30885,(Scottish),(Scottish),(0),(0),(Male),"(newspaper published September 28, 1998)","Lithograph, offset printed","sheet: 18 1/2 x 12 3/8"" (47 x 31.5 cm)",Linda Barth Goldstein Fund,514.2006.137,Print,Drawings & Prints,2006-06-01,N,103508,,,,,,47.0,,,31.5,,
raise the dead from the Museum in Progress project TransAct: Transnational Activities in the Cultural Field,Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),"(newspaper published September 13, 2000)","Lithograph, offset printed
From Wikipedia, the free encyclopedia
Jump to: navigation, search
Art (Arthur) Paul (b. January 18, 1925 in Chicago, Illinois) is an American graphics designer and the designer of the Playboy bunny.

Paul studied at the Art Institute of Chicago (1940-1943) and at the Institute of Design [Illinois Institute of Technology](1946-1950). He was working as a freelance designer when he in 1953 was contacted by playboy founder Hugh Hefner who needed a logo for his new magazine. He created the now famous rabbit wearing a tuxedo bow tie. Paul went on to design the whole first edition of the magazine and was hired by Hefner as Playboy's first art director in 1954, a position he held for 30 years.

In 1986 Paul was elected to the Hall of Fame of the Art Directors Club of New York.

one lithograph, offset printed","sheet: 18 1/2 x 12 3/8"" (47 x 31.5 cm)",Linda Barth Goldstein Fund,514.2006.242,Print,Drawings & Prints,2006-06-01,N,103561,,,,,,47.0,,,31.5,,
The Air is Blue from the Museum in Progress project With an Open Mind - Tolerance and Diversity,Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),"(newspapers published November 2 and 7, 2002)","Two lithographs, offset printed","sheet (.a): 18 1/2 x 12 3/8"" (47 x 31.5 cm); sheet (.b): 22 7/16 x 15 3/4"" (57 x 40 cm)",Linda Barth Goldstein Fund,514.2006.365a-b,Print,Drawings & Prints,2006-06-01,N,103562,,,,,,47.0,,,31.5,,
Statement from the Museum in Progress project TransAct: Transnational Activities in the Cultural Field,Neal Ascherson,31321,"(Scottish, born 1932)",(Scottish),(1932),(0),(Male),"(newspaper published December 21, 2000)","Lithograph, offset printed","sheet: 18 1/2 x 12 3/8"" (47 x 31.5 cm)",Linda Barth Goldstein Fund,514.2006.264,Print,Drawings & Prints,2006-06-01,N,104781,,,,,,47.0,,,31.5,,
Psychedelic Soul Stick no. 55,Jim Lambie,22939,"(Scottish, born 1964)",(Scottish),(1964),(0),(Male),2006,"T-shirt sleeve, two Marlboro Light packets, women's bead necklace, button, steel wire, bamboo, and cotton thread","42 1/8 x 3 9/16 x 1 9/16"" (107 x 9 x 4 cm)",Fund for the Twenty-First Century,692.2006,Sculpture,Painting & Sculpture,2006-11-13,Y,105200,http://www.moma.org/collection/works/105200,,,4.0,,107.0,,,9.0,,
ZOBOP,Jim Lambie,22939,"(Scottish, born 1964)",(Scottish),(1964),(0),(Male),2006,Vinyl tape,Dimensions variable,Fund for the Twenty-First Century,693.2006,Installation,Painting & Sculpture,2006-11-13,Y,105861,http://www.moma.org/collection/works/105861,http://www.moma.org/media/W1siZiIsIjM3OTE4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=401c6d2ca6b249fc,,,,,,,,,
The Final Pose Piece,"Nice Style The World's First Pose Band, Bruce McClain, Robin Fletcher, Gary Chitty, Paul Richards","32944, 32945, 34623, 34624, 34625","(active 1971–1975) (Scottish, born 1944)",() (Scottish) () () (),(1971) (1944) (0) (0) (0),(1975) (0) (0) (0) (0),() () () () (),1975,"Gelatin silver print and paper folder with text
","9 1/4 × 11 7/16"" (23.5 × 29 cm)",Art & Project/Depot VBVR Gift,191.2008.a-b,Photograph,Photography,2008-02-14,N,109665,,,,,,23.5,,,29.0,,
Attracted to Light from the Long Exposure series (Prototype),Geoffrey Mann,33837,"(British, born 1980)",(Scottish),(1980),(0),(Male),2005,3D printed nylon,"10 x 11 3/4 x 13 3/4"" (25.4 x 29.8 x 34.9 cm)",Gift of Marva Griffin-Wilshire,445.2008,Design,Architecture & Design,2008-05-22,Y,110458,http://www.moma.org/collection/works/110458,http://www.moma.org/media/W1siZiIsIjI2MjA0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c7af7144afe74b17,,34.9250698501,,25.4000508001,,,29.8450596901,,
Some Gray Stuff,"Lucy McKenzie, Alasdair Gray","28714, 35422","(British, born 1977) (Scottish, born 1934)",(British) (Scottish),(1977) (1934),(0) (0),(Female) (),2006,Screenprint,"composition: 21 7/8 x 14 13/16"" (55.6 x 37.7 cm); sheet: 23 7/16 x 16 9/16"" (59.5 x 42 cm)",Fund for the Twenty-First Century,1079.2007,Print,Drawings & Prints,2007-11-12,Y,110637,http://www.moma.org/collection/works/110637,http://www.moma.org/media/W1siZiIsIjEzNjU2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b6e5230f33e1a9f4,,,,55.6,,,37.7,,
The Force Behind Its Movement,"Madelon Hooykaas, Elsa Stansfield","35563, 35564","(Dutch, born 1942) (Scottish, 1945–2004)",(Dutch) (Scottish),(1942) (1945),(0) (2004),(Female) (Female),1984,"Video (color, sound)",17:30 min.,Purchase,559.1984,Video,Media and Performance,1984-07-24,Y,120168,http://www.moma.org/collection/works/120168,http://www.moma.org/media/W1siZiIsIjIzNzE4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=84e3f8148ecea642,,,,,,,,,1050.0
Over My Shoulder from Point of View: An Anthology of the Moving Image,"Douglas Gordon, Bick Productions","7805, 35672","(Scottish, born 1966)",(Scottish) (),(1966) (0),(0) (0),(Male) (),2003,"Video (color, sound)",13:48 min.,Gift of The New Art Trust,3510.2005.8,Video,Media and Performance,2005-10-15,Y,120438,http://www.moma.org/collection/works/120438,http://www.moma.org/media/W1siZiIsIjI1MDU5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8af63a58b68a35a1,,,,,,,,,828.0
William Henry Fox Talbot,John Moffat,36476,"(Scottish, 1819–1894)",(Scottish),(1819),(1894),(Male),1864,"Photogravure by Paul Dujardin, printed by Charles Chardon, Sr., c. 1877","6 3/16 × 4"" (15.7 × 10.1 cm) (oval)","Gift of Hans P. Kraus, Jr.",263.2009,Photograph,Photography,2009-02-09,Y,125876,http://www.moma.org/collection/works/125876,http://www.moma.org/media/W1siZiIsIjE1Nzk5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fd326c1056f32bd0,,,,15.7,,,10.1,,
