Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
"French Embassy Staff Quarters, New Delhi, India",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1967,Ink on tracing paper,"11 5/8 × 8 1/4"" (29.6 × 21 cm)",Committee on Architecture and Design Funds,70.2018.2,Architecture,Architecture & Design,2018-02-12,Y,274543,http://www.moma.org/collection/works/274543,http://www.moma.org/media/W1siZiIsIjQyODE0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ddc00d48f95adebb,,,,29.6,,,21.0,,
"French Embassy Staff Quarters, New Delhi, India",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1967,Ink on tracing paper,"11 5/8 × 8 1/4"" (29.6 × 21 cm)",Committee on Architecture and Design Funds,70.2018.3,Architecture,Architecture & Design,2018-02-12,Y,274544,http://www.moma.org/collection/works/274544,http://www.moma.org/media/W1siZiIsIjQyODE0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bd2659cd2cbc2fcf,,,,29.6,,,21.0,,
"French Embassy Staff Quarters, New Delhi, India",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1967,Ink on tracing paper,"8 1/4 × 11 5/8"" (21 × 29.6 cm)",Committee on Architecture and Design Funds,70.2018.4,Architecture,Architecture & Design,2018-02-12,Y,274545,http://www.moma.org/collection/works/274545,http://www.moma.org/media/W1siZiIsIjQyODE0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bf790feac3a7394c,,,,21.0,,,29.6,,
"French Embassy Staff Quarters, New Delhi, India",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1967,Ink on tracing paper,"8 1/4 × 11 5/8"" (21 × 29.6 cm)",Committee on Architecture and Design Funds,70.2018.5,Architecture,Architecture & Design,2018-02-12,Y,274546,http://www.moma.org/collection/works/274546,http://www.moma.org/media/W1siZiIsIjQyODE0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=803b697a2f6d4f20,,,,21.0,,,29.6,,
"French Embassy Staff Quarters, New Delhi, India",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1967,Gelatin silver print,"11 13/16 × 8 3/4"" (30 × 22.2 cm)",Committee on Architecture and Design Funds,71.2018.1,Architecture,Architecture & Design,2018-02-12,Y,274547,http://www.moma.org/collection/works/274547,http://www.moma.org/media/W1siZiIsIjQyODE1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1ee5c1159919a734,,,,30.0,,,22.2,,
"French Embassy Staff Quarters, New Delhi, India",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1967,Gelatin silver print,"8 1/8 × 9 15/16"" (20.6 × 25.3 cm)",Committee on Architecture and Design Funds,71.2018.2,Architecture,Architecture & Design,2018-02-12,Y,274548,http://www.moma.org/collection/works/274548,http://www.moma.org/media/W1siZiIsIjQyODE1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dee3947cfd3521e2,,,,20.6,,,25.3,,
"French Embassy Staff Quarters, New Delhi, India",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1967,Gelatin silver print,"7 7/8 × 9 15/16"" (20 × 25.2 cm)",Committee on Architecture and Design Funds,71.2018.3,Architecture,Architecture & Design,2018-02-12,Y,274549,http://www.moma.org/collection/works/274549,http://www.moma.org/media/W1siZiIsIjQyODE1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4055d840f65c3cdf,,,,20.0,,,25.2,,
"French Embassy Staff Quarters, New Delhi, India",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1967,Gelatin silver print,"9 × 11 11/16"" (22.8 × 29.7 cm)",Committee on Architecture and Design Funds,71.2018.4,Architecture,Architecture & Design,2018-02-12,Y,274550,http://www.moma.org/collection/works/274550,http://www.moma.org/media/W1siZiIsIjQyODE1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=104e44b0576825b5,,,,22.8,,,29.7,,
"French Embassy Staff Quarters, New Delhi, India",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1967,Gelatin silver print,"8 3/4 × 11 11/16"" (22.2 × 29.7 cm)",Committee on Architecture and Design Funds,71.2018.5,Architecture,Architecture & Design,2018-02-12,Y,274551,http://www.moma.org/collection/works/274551,http://www.moma.org/media/W1siZiIsIjQyODE1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b33fd4a2ef65fec0,,,,22.2,,,29.7,,
"French Embassy Staff Quarters, New Delhi, India",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1967,Gelatin silver print,"7 7/8 × 10"" (20 × 25.4 cm)",Committee on Architecture and Design Funds,71.2018.6,Architecture,Architecture & Design,2018-02-12,Y,274552,http://www.moma.org/collection/works/274552,http://www.moma.org/media/W1siZiIsIjQyODE1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=056a5e93868829da,,,,20.0,,,25.4,,
