Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Untitled,Achilles Droungas,1623,"(Greek, born 1940)",(Greek),(1940),(0),(Male),1966,Woodcut,"composition (irreg.): 22 3/8 x 14 7/8"" (56.8 x 37.8 cm); sheet: 23 5/8 x 24 1/4"" (60 x 61.6 cm)",General Drawings and Prints Fund,104.1970,Print,Drawings & Prints,1970-03-05,Y,61852,http://www.moma.org/collection/works/61852,,,,,56.8,,,37.8,,
Untitled from Dance Fragments (Frammenti di danza),Jannis Kounellis,3230,"(Greek, 1936–2017)",(Greek),(1936),(2017),(Male),1982,Photogravure,"plate: 29 3/16 × 22 15/16"" (74.2 × 58.2 cm); sheet: 36 1/4 × 29 13/16"" (92 × 75.7 cm)","Gift of Edition Schellmann, Munich and New York",268.1989,Print,Drawings & Prints,1989-10-12,Y,65651,http://www.moma.org/collection/works/65651,,,,,69.5,,,49.3,,
Untitled from Dance Fragments (Frammenti di danza),Jannis Kounellis,3230,"(Greek, 1936–2017)",(Greek),(1936),(2017),(Male),1982,Photogravure,"plate: 26 1/2 × 21 5/8"" (67.3 × 55 cm); sheet: 36 1/4 × 29 3/4"" (92 × 75.5 cm)","Gift of Edition Schellmann, Munich and New York",269.1989,Print,Drawings & Prints,1989-10-12,Y,65696,http://www.moma.org/collection/works/65696,,,,,55.5,,,45.2,,
Beach Scene,Nikos Stavroulakis,5612,"(Greek, born United States. 1932–2017)",(Greek),(1932),(2017),(Male),n.d.,Woodcut,"composition (irreg.): 8 3/16 × 5 7/8"" (20.8 × 15 cm); sheet: 12 1/2 × 9 13/16"" (31.8 × 24.9 cm)",Mr. and Mrs. Peter A. Rübel Fund,585.1965,Print,Drawings & Prints,1965-06-08,Y,71508,http://www.moma.org/collection/works/71508,http://www.moma.org/media/W1siZiIsIjQxODc3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0365659ba630716c,,,,20.8,,,15.0,,
Untitled,Jannis Kounellis,3230,"(Greek, 1936–2017)",(Greek),(1936),(2017),(Male),1979,Aquatint and photoetching,"plate (irreg.): 37 × 27 3/4"" (94 × 70.5 cm); sheet (irreg.): 44 7/8 × 35 13/16"" (114 × 90.9 cm)",Blanchette Hooker Rockefeller Fund,1076.1979,Print,Drawings & Prints,1979-12-04,Y,75510,http://www.moma.org/collection/works/75510,http://www.moma.org/media/W1siZiIsIjQ3NzM0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ec3d9c3b2ac26f19,,,,94.0,,,70.5,,
Untitled,Jannis Kounellis,3230,"(Greek, 1936–2017)",(Greek),(1936),(2017),(Male),1983,"Steel beam, steel bed frame with propane gas torch, five steel shelves, smoke traces, and steel panel and shelf with wood","Overall approximately 10' 11 1/2"" x 17' 7 1/4"" x 16 1/4"" (333.9 x 536.5 x 41.2 cm)","Sid R. Bass, Blanchette Hooker Rockefeller, The Norman and Rosita Winston Foundation, Inc. Funds, and purchase",78.1989.a-j,Sculpture,Painting & Sculpture,1989-05-08,Y,80911,http://www.moma.org/collection/works/80911,http://www.moma.org/media/W1siZiIsIjk3NjM4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=baaa5f983d7b528d,,488.3,,334.0,,,536.6,,
Hanging Coat,Pavlos,4527,"(Greek, born 1930)",(Greek),(1930),(0),(Male),1974,Steel wool,"43 5/8 x 16 5/8"" (110.8 x 42.3 cm)",Purchase,1352.1974,Sculpture,Painting & Sculpture,1974-12-11,Y,82039,http://www.moma.org/collection/works/82039,http://www.moma.org/media/W1siZiIsIjIwOTU5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0fb8c852b0f56642,,,,110.8,,,42.3,,
Untitled,Jannis Kounellis,3230,"(Greek, 1936–2017)",(Greek),(1936),(2017),(Male),1962,Gouache on graph paper,"27 x 39"" (68.6 x 99.1 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2131.2005,Drawing,Drawings & Prints,2005-05-10,Y,96421,http://www.moma.org/collection/works/96421,http://www.moma.org/media/W1siZiIsIjEyMDg4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f19b1b16116e76f6,,,,68.5801,,,99.1,,
Untitled,Jannis Kounellis,3230,"(Greek, 1936–2017)",(Greek),(1936),(2017),(Male),1977,"Pencil, ink, and watercolor on paper","13 3/8 x 18 7/8"" (34 x 47.9 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2132.2005,Drawing,Drawings & Prints,2005-05-10,Y,96422,http://www.moma.org/collection/works/96422,http://www.moma.org/media/W1siZiIsIjExMTU2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9778d533b3da0ca9,,,,33.9725679451,,,47.9425958852,,
Untitled,Jannis Kounellis,3230,"(Greek, 1936–2017)",(Greek),(1936),(2017),(Male),1978,"Pencil, ink, and watercolor on paper","13 3/8 x 18 7/8"" (34 x 47.9 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2133.2005,Drawing,Drawings & Prints,2005-05-10,Y,96423,http://www.moma.org/collection/works/96423,http://www.moma.org/media/W1siZiIsIjExMTU2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1bf40934a94f2eab,,,,33.9725679451,,,47.9425958852,,
