Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Untitled (for Parkett no. 95),Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,One from a portfolio of twelve screenprints,"composition: 9 1/16 × 7 1/16"" (23 × 18 cm); sheet: 11 5/8 × 8 1/4"" (29.6 × 20.9 cm)",Gift of Mr. and Mrs. Lawrence Saper (by exchange),696.2015.2,Print,Drawings & Prints,2015-06-03,Y,195439,http://www.moma.org/collection/works/195439,http://www.moma.org/media/W1siZiIsIjMzNjIyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ec895f3fe6b655d4,,,,23.0,,,18.0,,
Untitled (for Parkett no. 95),Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,One from a portfolio of twelve screenprints,"composition: 10 1/2 × 8 1/4"" (26.6 × 20.9 cm); sheet: 11 5/8 × 8 1/4"" (29.6 × 20.9 cm)",Gift of Mr. and Mrs. Lawrence Saper (by exchange),696.2015.3,Print,Drawings & Prints,2015-06-03,Y,195440,http://www.moma.org/collection/works/195440,http://www.moma.org/media/W1siZiIsIjMzNjIyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=65432ff2a0d4706e,,,,26.6,,,20.9,,
Untitled (for Parkett no. 95),Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,One from a portfolio of twelve screenprints,"composition: 10 3/8 × 6 15/16"" (26.3 × 17.7 cm); sheet: 11 5/8 × 8 1/4"" (29.6 × 20.9 cm)",Gift of Mr. and Mrs. Lawrence Saper (by exchange),696.2015.4,Print,Drawings & Prints,2015-06-03,Y,195441,http://www.moma.org/collection/works/195441,http://www.moma.org/media/W1siZiIsIjMzNjIyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5679c6bec4b5fa52,,,,26.3,,,17.7,,
Untitled (for Parkett no. 95),Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,One from a portfolio of twelve screenprints,"composition: 10 5/8 × 8 1/4"" (27 × 20.9 cm); sheet: 11 5/8 × 8 1/4"" (29.6 × 20.9 cm)",Gift of Mr. and Mrs. Lawrence Saper (by exchange),696.2015.5,Print,Drawings & Prints,2015-06-03,Y,195442,http://www.moma.org/collection/works/195442,http://www.moma.org/media/W1siZiIsIjMzNjIyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=21e2d2f73fd1d012,,,,27.0,,,20.9,,
Untitled (for Parkett no. 95),Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,One from a portfolio of twelve screenprints,"composition: 9 3/4 × 7 11/16"" (24.8 × 19.5 cm); sheet: 11 5/8 × 8 1/4"" (29.6 × 20.9 cm)",Gift of Mr. and Mrs. Lawrence Saper (by exchange),696.2015.6,Print,Drawings & Prints,2015-06-03,Y,195443,http://www.moma.org/collection/works/195443,http://www.moma.org/media/W1siZiIsIjMzNjIyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7a9002df4331acba,,,,24.8,,,19.5,,
Untitled (for Parkett no. 95),Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,One from a portfolio of twelve screenprints,"composition: 10 1/16 × 7 3/8"" (25.5 × 18.8 cm); sheet: 11 5/8 × 8 1/4"" (29.6 × 20.9 cm)",Gift of Mr. and Mrs. Lawrence Saper (by exchange),696.2015.7,Print,Drawings & Prints,2015-06-03,Y,195444,http://www.moma.org/collection/works/195444,http://www.moma.org/media/W1siZiIsIjMzNjIyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4a9c1ccf504d0e6f,,,,25.5,,,18.8,,
Untitled (for Parkett no. 95),Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,One from a portfolio of twelve screenprints,"composition: 8 7/8 × 7 11/16"" (22.5 × 19.5 cm); sheet: 11 5/8 × 8 1/4"" (29.6 × 20.9 cm)",Gift of Mr. and Mrs. Lawrence Saper (by exchange),696.2015.8,Print,Drawings & Prints,2015-06-03,Y,195445,http://www.moma.org/collection/works/195445,http://www.moma.org/media/W1siZiIsIjMzNjIyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3aa236655737b67c,,,,22.5,,,19.5,,
Untitled (for Parkett no. 95),Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,One from a portfolio of twelve screenprints,"composition: 7 1/2 × 8 1/4"" (19 × 20.9 cm); sheet: 11 5/8 × 8 1/4"" (29.6 × 20.9 cm)",Gift of Mr. and Mrs. Lawrence Saper (by exchange),696.2015.9,Print,Drawings & Prints,2015-06-03,Y,195446,http://www.moma.org/collection/works/195446,http://www.moma.org/media/W1siZiIsIjMzNjIyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=12605316111b2232,,,,19.0,,,20.9,,
Untitled (for Parkett no. 95),Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,One from a portfolio of twelve screenprints,"composition: 10 13/16 × 6 7/8"" (27.5 × 17.5 cm); sheet: 11 5/8 × 8 1/4"" (29.6 × 20.9 cm)",Gift of Mr. and Mrs. Lawrence Saper (by exchange),696.2015.10,Print,Drawings & Prints,2015-06-03,Y,195447,http://www.moma.org/collection/works/195447,http://www.moma.org/media/W1siZiIsIjMzNjIxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bf2decfcaca2d58a,,,,27.5,,,17.5,,
Untitled (for Parkett no. 95),Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,One from a portfolio of twelve screenprints,"composition: 10 9/16 × 8 1/4"" (26.8 × 20.9 cm); sheet: 11 5/8 × 8 1/4"" (29.6 × 20.9 cm)",Gift of Mr. and Mrs. Lawrence Saper (by exchange),696.2015.11,Print,Drawings & Prints,2015-06-03,Y,195448,http://www.moma.org/collection/works/195448,http://www.moma.org/media/W1siZiIsIjMzNjIyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fc1b9d5bae8896bd,,,,26.8,,,20.9,,
Untitled (for Parkett no. 95),Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,One from a portfolio of twelve screenprints,"composition: 11 7/16 × 6 9/16"" (29 × 16.7 cm); sheet: 11 5/8 × 8 1/4"" (29.6 × 20.9 cm)",Gift of Mr. and Mrs. Lawrence Saper (by exchange),696.2015.12,Print,Drawings & Prints,2015-06-03,Y,195449,http://www.moma.org/collection/works/195449,http://www.moma.org/media/W1siZiIsIjMzNjIyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6ed3505e8c2d9b0b,,,,29.0,,,16.7,,
Untitled,Anna Boghiguian,48044,"(Egyptian, born 1946)",(Egyptian),(1946),(0),(Female),2011,"Gouache, crayon, and pencil on paper","15 5/8 × 11 3/4"" (39.7 × 29.8 cm)",Fund for the Twenty-First Century,15.2016.2,Drawing,Drawings & Prints,2016-01-21,Y,197146,http://www.moma.org/collection/works/197146,http://www.moma.org/media/W1siZiIsIjM0MzY3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=921ef5de4ea1acc3,,,,39.6875793752,,,29.8450596901,,
Untitled,Anna Boghiguian,48044,"(Egyptian, born 1946)",(Egyptian),(1946),(0),(Female),2011,Gouache and pencil on paper,"15 5/8 × 11 3/4"" (39.7 × 29.8 cm)",Fund for the Twenty-First Century,15.2016.3,Drawing,Drawings & Prints,2016-01-21,Y,197147,http://www.moma.org/collection/works/197147,,,,,39.6875793752,,,29.8450596901,,
